id,__run_id,__done,msg_type,msg_interval,msg_size,exec_time,cli
1006,run_285_repetition_2,DONE,Float64MultiArray,1.0,2,120,2
1007,run_286_repetition_2,DONE,Float64MultiArray,1.0,3,120,1
1008,run_287_repetition_2,DONE,Float64MultiArray,1.0,3,120,2
1009,run_288_repetition_2,TODO,TwistStamped,0.1,1,120,1
1010,run_289_repetition_2,TODO,TwistStamped,0.1,1,120,2
1011,run_290_repetition_2,TODO,TwistStamped,0.1,2,120,1
1012,run_291_repetition_2,TODO,TwistStamped,0.1,2,120,2
1013,run_292_repetition_2,TODO,TwistStamped,0.1,3,120,1
1014,run_293_repetition_2,TODO,TwistStamped,0.1,3,120,2
1015,run_294_repetition_2,TODO,TwistStamped,0.2,1,120,1
1016,run_295_repetition_2,TODO,TwistStamped,0.2,1,120,2
1017,run_296_repetition_2,TODO,TwistStamped,0.2,2,120,1
1018,run_297_repetition_2,TODO,TwistStamped,0.2,2,120,2
1019,run_298_repetition_2,TODO,TwistStamped,0.2,3,120,1
1020,run_299_repetition_2,TODO,TwistStamped,0.2,3,120,2
1021,run_300_repetition_2,TODO,TwistStamped,0.5,1,120,1
1022,run_301_repetition_2,TODO,TwistStamped,0.5,1,120,2
1023,run_302_repetition_2,TODO,TwistStamped,0.5,2,120,1
1024,run_303_repetition_2,TODO,TwistStamped,0.5,2,120,2
1025,run_304_repetition_2,TODO,TwistStamped,0.5,3,120,1
1026,run_305_repetition_2,TODO,TwistStamped,0.5,3,120,2
1027,run_306_repetition_2,TODO,TwistStamped,1.0,1,120,1
1028,run_307_repetition_2,TODO,TwistStamped,1.0,1,120,2
1029,run_308_repetition_2,TODO,TwistStamped,1.0,2,120,1
1030,run_309_repetition_2,TODO,TwistStamped,1.0,2,120,2
1031,run_310_repetition_2,TODO,TwistStamped,1.0,3,120,1
1032,run_311_repetition_2,TODO,TwistStamped,1.0,3,120,2
1033,run_312_repetition_2,DONE,PoseWithCovarianceStamped,0.1,1,120,1
1034,run_313_repetition_2,DONE,PoseWithCovarianceStamped,0.1,1,120,2
1035,run_314_repetition_2,DONE,PoseWithCovarianceStamped,0.1,2,120,1
1036,run_315_repetition_2,DONE,PoseWithCovarianceStamped,0.1,2,120,2
1037,run_316_repetition_2,DONE,PoseWithCovarianceStamped,0.1,3,120,1
1038,run_317_repetition_2,DONE,PoseWithCovarianceStamped,0.1,3,120,2
1039,run_318_repetition_2,DONE,PoseWithCovarianceStamped,0.2,1,120,1
1040,run_319_repetition_2,DONE,PoseWithCovarianceStamped,0.2,1,120,2
1041,run_320_repetition_2,DONE,PoseWithCovarianceStamped,0.2,2,120,1
1042,run_321_repetition_2,DONE,PoseWithCovarianceStamped,0.2,2,120,2
1043,run_322_repetition_2,DONE,PoseWithCovarianceStamped,0.2,3,120,1
1044,run_323_repetition_2,DONE,PoseWithCovarianceStamped,0.2,3,120,2
1045,run_324_repetition_2,DONE,PoseWithCovarianceStamped,0.5,1,120,1
1046,run_325_repetition_2,DONE,PoseWithCovarianceStamped,0.5,1,120,2
1047,run_326_repetition_2,DONE,PoseWithCovarianceStamped,0.5,2,120,1
1048,run_327_repetition_2,DONE,PoseWithCovarianceStamped,0.5,2,120,2
1049,run_328_repetition_2,DONE,PoseWithCovarianceStamped,0.5,3,120,1
1050,run_329_repetition_2,DONE,PoseWithCovarianceStamped,0.5,3,120,2
1051,run_330_repetition_2,DONE,PoseWithCovarianceStamped,1.0,1,120,1
1052,run_331_repetition_2,DONE,PoseWithCovarianceStamped,1.0,1,120,2
1053,run_332_repetition_2,DONE,PoseWithCovarianceStamped,1.0,2,120,1
1054,run_333_repetition_2,DONE,PoseWithCovarianceStamped,1.0,2,120,2
1055,run_334_repetition_2,DONE,PoseWithCovarianceStamped,1.0,3,120,1
1056,run_335_repetition_2,DONE,PoseWithCovarianceStamped,1.0,3,120,2
1058,run_337_repetition_2,DONE,Int32,0.1,1,120,2
1060,run_339_repetition_2,DONE,Int32,0.1,2,120,2
1062,run_341_repetition_2,DONE,Int32,0.1,3,120,2
1064,run_343_repetition_2,DONE,Int32,0.2,1,120,2
1066,run_345_repetition_2,DONE,Int32,0.2,2,120,2
1068,run_347_repetition_2,DONE,Int32,0.2,3,120,2
1070,run_349_repetition_2,DONE,Int32,0.5,1,120,2
1072,run_351_repetition_2,DONE,Int32,0.5,2,120,2
1074,run_353_repetition_2,DONE,Int32,0.5,3,120,2
1076,run_355_repetition_2,DONE,Int32,1.0,1,120,2
1078,run_357_repetition_2,DONE,Int32,1.0,2,120,2
1080,run_359_repetition_2,DONE,Int32,1.0,3,120,2
1082,run_1_repetition_3,DONE,Image,0.1,1,120,2
1084,run_3_repetition_3,DONE,Image,0.1,2,120,2
1086,run_5_repetition_3,DONE,Image,0.1,3,120,2
1088,run_7_repetition_3,DONE,Image,0.2,1,120,2
1090,run_9_repetition_3,DONE,Image,0.2,2,120,2
1092,run_11_repetition_3,DONE,Image,0.2,3,120,2
1094,run_13_repetition_3,DONE,Image,0.5,1,120,2
1096,run_15_repetition_3,DONE,Image,0.5,2,120,2
1098,run_17_repetition_3,DONE,Image,0.5,3,120,2
1100,run_19_repetition_3,DONE,Image,1.0,1,120,2
1102,run_21_repetition_3,DONE,Image,1.0,2,120,2
1104,run_23_repetition_3,DONE,Image,1.0,3,120,2
1106,run_25_repetition_3,DONE,Twist,0.1,1,120,2
1108,run_27_repetition_3,DONE,Twist,0.1,2,120,2
1110,run_29_repetition_3,DONE,Twist,0.1,3,120,2
1112,run_31_repetition_3,DONE,Twist,0.2,1,120,2
1114,run_33_repetition_3,DONE,Twist,0.2,2,120,2
1116,run_35_repetition_3,DONE,Twist,0.2,3,120,2
1118,run_37_repetition_3,DONE,Twist,0.5,1,120,2
1120,run_39_repetition_3,DONE,Twist,0.5,2,120,2
1122,run_41_repetition_3,DONE,Twist,0.5,3,120,2
1124,run_43_repetition_3,DONE,Twist,1.0,1,120,2
1126,run_45_repetition_3,DONE,Twist,1.0,2,120,2
1128,run_47_repetition_3,DONE,Twist,1.0,3,120,2
1129,run_48_repetition_3,DONE,JointState,0.1,1,120,1
1130,run_49_repetition_3,DONE,JointState,0.1,1,120,2
1131,run_50_repetition_3,DONE,JointState,0.1,2,120,1
1132,run_51_repetition_3,DONE,JointState,0.1,2,120,2
1133,run_52_repetition_3,DONE,JointState,0.1,3,120,1
1134,run_53_repetition_3,DONE,JointState,0.1,3,120,2
1135,run_54_repetition_3,DONE,JointState,0.2,1,120,1
1136,run_55_repetition_3,DONE,JointState,0.2,1,120,2
1137,run_56_repetition_3,DONE,JointState,0.2,2,120,1
1138,run_57_repetition_3,DONE,JointState,0.2,2,120,2
1139,run_58_repetition_3,DONE,JointState,0.2,3,120,1
1140,run_59_repetition_3,DONE,JointState,0.2,3,120,2
1141,run_60_repetition_3,DONE,JointState,0.5,1,120,1
1142,run_61_repetition_3,DONE,JointState,0.5,1,120,2
1143,run_62_repetition_3,DONE,JointState,0.5,2,120,1
1144,run_63_repetition_3,DONE,JointState,0.5,2,120,2
1145,run_64_repetition_3,DONE,JointState,0.5,3,120,1
1146,run_65_repetition_3,DONE,JointState,0.5,3,120,2
1147,run_66_repetition_3,DONE,JointState,1.0,1,120,1
1148,run_67_repetition_3,DONE,JointState,1.0,1,120,2
1149,run_68_repetition_3,DONE,JointState,1.0,2,120,1
1150,run_69_repetition_3,DONE,JointState,1.0,2,120,2
1151,run_70_repetition_3,DONE,JointState,1.0,3,120,1
1152,run_71_repetition_3,DONE,JointState,1.0,3,120,2
1153,run_72_repetition_3,DONE,PointCloud2,0.1,1,120,1
1154,run_73_repetition_3,DONE,PointCloud2,0.1,1,120,2
1155,run_74_repetition_3,DONE,PointCloud2,0.1,2,120,1
1156,run_75_repetition_3,DONE,PointCloud2,0.1,2,120,2
1157,run_76_repetition_3,DONE,PointCloud2,0.1,3,120,1
1158,run_77_repetition_3,DONE,PointCloud2,0.1,3,120,2
1159,run_78_repetition_3,DONE,PointCloud2,0.2,1,120,1
1160,run_79_repetition_3,DONE,PointCloud2,0.2,1,120,2
1161,run_80_repetition_3,DONE,PointCloud2,0.2,2,120,1
1162,run_81_repetition_3,DONE,PointCloud2,0.2,2,120,2
1163,run_82_repetition_3,DONE,PointCloud2,0.2,3,120,1
1164,run_83_repetition_3,DONE,PointCloud2,0.2,3,120,2
1165,run_84_repetition_3,DONE,PointCloud2,0.5,1,120,1
1166,run_85_repetition_3,DONE,PointCloud2,0.5,1,120,2
1167,run_86_repetition_3,DONE,PointCloud2,0.5,2,120,1
1168,run_87_repetition_3,DONE,PointCloud2,0.5,2,120,2
1169,run_88_repetition_3,DONE,PointCloud2,0.5,3,120,1
1170,run_89_repetition_3,DONE,PointCloud2,0.5,3,120,2
1171,run_90_repetition_3,DONE,PointCloud2,1.0,1,120,1
1172,run_91_repetition_3,DONE,PointCloud2,1.0,1,120,2
1173,run_92_repetition_3,DONE,PointCloud2,1.0,2,120,1
1174,run_93_repetition_3,DONE,PointCloud2,1.0,2,120,2
1175,run_94_repetition_3,DONE,PointCloud2,1.0,3,120,1
1176,run_95_repetition_3,DONE,PointCloud2,1.0,3,120,2
1177,run_96_repetition_3,DONE,Imu,0.1,1,120,1
1178,run_97_repetition_3,DONE,Imu,0.1,1,120,2
1179,run_98_repetition_3,DONE,Imu,0.1,2,120,1
1180,run_99_repetition_3,DONE,Imu,0.1,2,120,2
1181,run_100_repetition_3,DONE,Imu,0.1,3,120,1
1182,run_101_repetition_3,DONE,Imu,0.1,3,120,2
1183,run_102_repetition_3,DONE,Imu,0.2,1,120,1
1184,run_103_repetition_3,DONE,Imu,0.2,1,120,2
1185,run_104_repetition_3,DONE,Imu,0.2,2,120,1
1186,run_105_repetition_3,DONE,Imu,0.2,2,120,2
1187,run_106_repetition_3,DONE,Imu,0.2,3,120,1
1188,run_107_repetition_3,DONE,Imu,0.2,3,120,2
1189,run_108_repetition_3,DONE,Imu,0.5,1,120,1
1190,run_109_repetition_3,DONE,Imu,0.5,1,120,2
1191,run_110_repetition_3,DONE,Imu,0.5,2,120,1
1192,run_111_repetition_3,DONE,Imu,0.5,2,120,2
1193,run_112_repetition_3,DONE,Imu,0.5,3,120,1
1194,run_113_repetition_3,DONE,Imu,0.5,3,120,2
1195,run_114_repetition_3,DONE,Imu,1.0,1,120,1
1196,run_115_repetition_3,DONE,Imu,1.0,1,120,2
1197,run_116_repetition_3,DONE,Imu,1.0,2,120,1
1198,run_117_repetition_3,DONE,Imu,1.0,2,120,2
1199,run_118_repetition_3,DONE,Imu,1.0,3,120,1
1200,run_119_repetition_3,DONE,Imu,1.0,3,120,2
1202,run_121_repetition_3,DONE,String,0.1,1,120,2
1204,run_123_repetition_3,DONE,String,0.1,2,120,2
1206,run_125_repetition_3,DONE,String,0.1,3,120,2
1208,run_127_repetition_3,DONE,String,0.2,1,120,2
1210,run_129_repetition_3,DONE,String,0.2,2,120,2
1212,run_131_repetition_3,DONE,String,0.2,3,120,2
1214,run_133_repetition_3,DONE,String,0.5,1,120,2
1216,run_135_repetition_3,DONE,String,0.5,2,120,2
1218,run_137_repetition_3,DONE,String,0.5,3,120,2
1220,run_139_repetition_3,DONE,String,1.0,1,120,2
1222,run_141_repetition_3,DONE,String,1.0,2,120,2
1224,run_143_repetition_3,DONE,String,1.0,3,120,2
1225,run_144_repetition_3,DONE,PoseStamped,0.1,1,120,1
1226,run_145_repetition_3,DONE,PoseStamped,0.1,1,120,2
1227,run_146_repetition_3,DONE,PoseStamped,0.1,2,120,1
1228,run_147_repetition_3,DONE,PoseStamped,0.1,2,120,2
1229,run_148_repetition_3,DONE,PoseStamped,0.1,3,120,1
1230,run_149_repetition_3,DONE,PoseStamped,0.1,3,120,2
1231,run_150_repetition_3,DONE,PoseStamped,0.2,1,120,1
1232,run_151_repetition_3,DONE,PoseStamped,0.2,1,120,2
1233,run_152_repetition_3,DONE,PoseStamped,0.2,2,120,1
1234,run_153_repetition_3,DONE,PoseStamped,0.2,2,120,2
1235,run_154_repetition_3,DONE,PoseStamped,0.2,3,120,1
1236,run_155_repetition_3,DONE,PoseStamped,0.2,3,120,2
1237,run_156_repetition_3,DONE,PoseStamped,0.5,1,120,1
1238,run_157_repetition_3,DONE,PoseStamped,0.5,1,120,2
1239,run_158_repetition_3,DONE,PoseStamped,0.5,2,120,1
1240,run_159_repetition_3,DONE,PoseStamped,0.5,2,120,2
1241,run_160_repetition_3,DONE,PoseStamped,0.5,3,120,1
1242,run_161_repetition_3,DONE,PoseStamped,0.5,3,120,2
1243,run_162_repetition_3,DONE,PoseStamped,1.0,1,120,1
1244,run_163_repetition_3,DONE,PoseStamped,1.0,1,120,2
1245,run_164_repetition_3,DONE,PoseStamped,1.0,2,120,1
1246,run_165_repetition_3,DONE,PoseStamped,1.0,2,120,2
1247,run_166_repetition_3,DONE,PoseStamped,1.0,3,120,1
1248,run_167_repetition_3,DONE,PoseStamped,1.0,3,120,2
1249,run_168_repetition_3,DONE,LaserScan,0.1,1,120,1
1250,run_169_repetition_3,DONE,LaserScan,0.1,1,120,2
1251,run_170_repetition_3,DONE,LaserScan,0.1,2,120,1
1252,run_171_repetition_3,DONE,LaserScan,0.1,2,120,2
1253,run_172_repetition_3,DONE,LaserScan,0.1,3,120,1
1254,run_173_repetition_3,DONE,LaserScan,0.1,3,120,2
1255,run_174_repetition_3,DONE,LaserScan,0.2,1,120,1
1256,run_175_repetition_3,DONE,LaserScan,0.2,1,120,2
1257,run_176_repetition_3,DONE,LaserScan,0.2,2,120,1
1258,run_177_repetition_3,DONE,LaserScan,0.2,2,120,2
1259,run_178_repetition_3,DONE,LaserScan,0.2,3,120,1
1260,run_179_repetition_3,DONE,LaserScan,0.2,3,120,2
1261,run_180_repetition_3,DONE,LaserScan,0.5,1,120,1
1262,run_181_repetition_3,DONE,LaserScan,0.5,1,120,2
1263,run_182_repetition_3,DONE,LaserScan,0.5,2,120,1
1264,run_183_repetition_3,DONE,LaserScan,0.5,2,120,2
1265,run_184_repetition_3,DONE,LaserScan,0.5,3,120,1
1266,run_185_repetition_3,DONE,LaserScan,0.5,3,120,2
1267,run_186_repetition_3,DONE,LaserScan,1.0,1,120,1
1268,run_187_repetition_3,DONE,LaserScan,1.0,1,120,2
1269,run_188_repetition_3,DONE,LaserScan,1.0,2,120,1
1270,run_189_repetition_3,DONE,LaserScan,1.0,2,120,2
1271,run_190_repetition_3,DONE,LaserScan,1.0,3,120,1
1272,run_191_repetition_3,DONE,LaserScan,1.0,3,120,2
1274,run_193_repetition_3,DONE,Float64,0.1,1,120,2
1276,run_195_repetition_3,DONE,Float64,0.1,2,120,2
1278,run_197_repetition_3,DONE,Float64,0.1,3,120,2
1280,run_199_repetition_3,DONE,Float64,0.2,1,120,2
1282,run_201_repetition_3,DONE,Float64,0.2,2,120,2
1284,run_203_repetition_3,DONE,Float64,0.2,3,120,2
1286,run_205_repetition_3,DONE,Float64,0.5,1,120,2
1288,run_207_repetition_3,DONE,Float64,0.5,2,120,2
1290,run_209_repetition_3,DONE,Float64,0.5,3,120,2
1292,run_211_repetition_3,DONE,Float64,1.0,1,120,2
1294,run_213_repetition_3,DONE,Float64,1.0,2,120,2
1296,run_215_repetition_3,DONE,Float64,1.0,3,120,2
1298,run_217_repetition_3,DONE,Float32,0.1,1,120,2
1300,run_219_repetition_3,DONE,Float32,0.1,2,120,2
1302,run_221_repetition_3,DONE,Float32,0.1,3,120,2
1304,run_223_repetition_3,DONE,Float32,0.2,1,120,2
1306,run_225_repetition_3,DONE,Float32,0.2,2,120,2
1308,run_227_repetition_3,DONE,Float32,0.2,3,120,2
1310,run_229_repetition_3,DONE,Float32,0.5,1,120,2
1312,run_231_repetition_3,DONE,Float32,0.5,2,120,2
1314,run_233_repetition_3,DONE,Float32,0.5,3,120,2
1316,run_235_repetition_3,DONE,Float32,1.0,1,120,2
1318,run_237_repetition_3,DONE,Float32,1.0,2,120,2
1320,run_239_repetition_3,DONE,Float32,1.0,3,120,2
1322,run_241_repetition_3,TODO,Vector3Stamped,0.1,1,120,2
1324,run_243_repetition_3,TODO,Vector3Stamped,0.1,2,120,2
1326,run_245_repetition_3,TODO,Vector3Stamped,0.1,3,120,2
1328,run_247_repetition_3,TODO,Vector3Stamped,0.2,1,120,2
1330,run_249_repetition_3,TODO,Vector3Stamped,0.2,2,120,2
1332,run_251_repetition_3,TODO,Vector3Stamped,0.2,3,120,2
1334,run_253_repetition_3,TODO,Vector3Stamped,0.5,1,120,2
1336,run_255_repetition_3,TODO,Vector3Stamped,0.5,2,120,2
1338,run_257_repetition_3,TODO,Vector3Stamped,0.5,3,120,2
1340,run_259_repetition_3,TODO,Vector3Stamped,1.0,1,120,2
1342,run_261_repetition_3,TODO,Vector3Stamped,1.0,2,120,2
1344,run_263_repetition_3,TODO,Vector3Stamped,1.0,3,120,2
1345,run_264_repetition_3,DONE,Float64MultiArray,0.1,1,120,1
1346,run_265_repetition_3,DONE,Float64MultiArray,0.1,1,120,2
1347,run_266_repetition_3,DONE,Float64MultiArray,0.1,2,120,1
1348,run_267_repetition_3,DONE,Float64MultiArray,0.1,2,120,2
1349,run_268_repetition_3,DONE,Float64MultiArray,0.1,3,120,1
1350,run_269_repetition_3,DONE,Float64MultiArray,0.1,3,120,2
1351,run_270_repetition_3,DONE,Float64MultiArray,0.2,1,120,1
1352,run_271_repetition_3,DONE,Float64MultiArray,0.2,1,120,2
1353,run_272_repetition_3,DONE,Float64MultiArray,0.2,2,120,1
1354,run_273_repetition_3,DONE,Float64MultiArray,0.2,2,120,2
1355,run_274_repetition_3,DONE,Float64MultiArray,0.2,3,120,1
1356,run_275_repetition_3,DONE,Float64MultiArray,0.2,3,120,2
1357,run_276_repetition_3,DONE,Float64MultiArray,0.5,1,120,1
1358,run_277_repetition_3,DONE,Float64MultiArray,0.5,1,120,2
1359,run_278_repetition_3,DONE,Float64MultiArray,0.5,2,120,1
1360,run_279_repetition_3,DONE,Float64MultiArray,0.5,2,120,2
1361,run_280_repetition_3,DONE,Float64MultiArray,0.5,3,120,1
1362,run_281_repetition_3,DONE,Float64MultiArray,0.5,3,120,2
1363,run_282_repetition_3,DONE,Float64MultiArray,1.0,1,120,1
1364,run_283_repetition_3,DONE,Float64MultiArray,1.0,1,120,2
1365,run_284_repetition_3,DONE,Float64MultiArray,1.0,2,120,1
1366,run_285_repetition_3,DONE,Float64MultiArray,1.0,2,120,2
1367,run_286_repetition_3,DONE,Float64MultiArray,1.0,3,120,1
1368,run_287_repetition_3,DONE,Float64MultiArray,1.0,3,120,2
1369,run_288_repetition_3,TODO,TwistStamped,0.1,1,120,1
1370,run_289_repetition_3,TODO,TwistStamped,0.1,1,120,2
1371,run_290_repetition_3,TODO,TwistStamped,0.1,2,120,1
1372,run_291_repetition_3,TODO,TwistStamped,0.1,2,120,2
1373,run_292_repetition_3,TODO,TwistStamped,0.1,3,120,1
1374,run_293_repetition_3,TODO,TwistStamped,0.1,3,120,2
1375,run_294_repetition_3,TODO,TwistStamped,0.2,1,120,1
1376,run_295_repetition_3,TODO,TwistStamped,0.2,1,120,2
1377,run_296_repetition_3,TODO,TwistStamped,0.2,2,120,1
1378,run_297_repetition_3,TODO,TwistStamped,0.2,2,120,2
1379,run_298_repetition_3,TODO,TwistStamped,0.2,3,120,1
1380,run_299_repetition_3,TODO,TwistStamped,0.2,3,120,2
1381,run_300_repetition_3,TODO,TwistStamped,0.5,1,120,1
1382,run_301_repetition_3,TODO,TwistStamped,0.5,1,120,2
1383,run_302_repetition_3,TODO,TwistStamped,0.5,2,120,1
1384,run_303_repetition_3,TODO,TwistStamped,0.5,2,120,2
1385,run_304_repetition_3,TODO,TwistStamped,0.5,3,120,1
1386,run_305_repetition_3,TODO,TwistStamped,0.5,3,120,2
1387,run_306_repetition_3,TODO,TwistStamped,1.0,1,120,1
1388,run_307_repetition_3,TODO,TwistStamped,1.0,1,120,2
1389,run_308_repetition_3,TODO,TwistStamped,1.0,2,120,1
1390,run_309_repetition_3,TODO,TwistStamped,1.0,2,120,2
1391,run_310_repetition_3,TODO,TwistStamped,1.0,3,120,1
1392,run_311_repetition_3,TODO,TwistStamped,1.0,3,120,2
1393,run_312_repetition_3,DONE,PoseWithCovarianceStamped,0.1,1,120,1
1394,run_313_repetition_3,DONE,PoseWithCovarianceStamped,0.1,1,120,2
1395,run_314_repetition_3,DONE,PoseWithCovarianceStamped,0.1,2,120,1
1396,run_315_repetition_3,DONE,PoseWithCovarianceStamped,0.1,2,120,2
1397,run_316_repetition_3,DONE,PoseWithCovarianceStamped,0.1,3,120,1
1398,run_317_repetition_3,DONE,PoseWithCovarianceStamped,0.1,3,120,2
1399,run_318_repetition_3,DONE,PoseWithCovarianceStamped,0.2,1,120,1
1400,run_319_repetition_3,DONE,PoseWithCovarianceStamped,0.2,1,120,2
1401,run_320_repetition_3,DONE,PoseWithCovarianceStamped,0.2,2,120,1
1402,run_321_repetition_3,DONE,PoseWithCovarianceStamped,0.2,2,120,2
1403,run_322_repetition_3,DONE,PoseWithCovarianceStamped,0.2,3,120,1
1404,run_323_repetition_3,DONE,PoseWithCovarianceStamped,0.2,3,120,2
1405,run_324_repetition_3,DONE,PoseWithCovarianceStamped,0.5,1,120,1
1406,run_325_repetition_3,DONE,PoseWithCovarianceStamped,0.5,1,120,2
1407,run_326_repetition_3,DONE,PoseWithCovarianceStamped,0.5,2,120,1
1408,run_327_repetition_3,DONE,PoseWithCovarianceStamped,0.5,2,120,2
1409,run_328_repetition_3,DONE,PoseWithCovarianceStamped,0.5,3,120,1
1410,run_329_repetition_3,DONE,PoseWithCovarianceStamped,0.5,3,120,2
1411,run_330_repetition_3,DONE,PoseWithCovarianceStamped,1.0,1,120,1
1412,run_331_repetition_3,DONE,PoseWithCovarianceStamped,1.0,1,120,2
1413,run_332_repetition_3,DONE,PoseWithCovarianceStamped,1.0,2,120,1
1414,run_333_repetition_3,DONE,PoseWithCovarianceStamped,1.0,2,120,2
1415,run_334_repetition_3,DONE,PoseWithCovarianceStamped,1.0,3,120,1
1416,run_335_repetition_3,DONE,PoseWithCovarianceStamped,1.0,3,120,2
1418,run_337_repetition_3,DONE,Int32,0.1,1,120,2
1420,run_339_repetition_3,DONE,Int32,0.1,2,120,2
1422,run_341_repetition_3,DONE,Int32,0.1,3,120,2
1424,run_343_repetition_3,DONE,Int32,0.2,1,120,2
1426,run_345_repetition_3,DONE,Int32,0.2,2,120,2
1428,run_347_repetition_3,DONE,Int32,0.2,3,120,2
1430,run_349_repetition_3,DONE,Int32,0.5,1,120,2
1432,run_351_repetition_3,DONE,Int32,0.5,2,120,2
1434,run_353_repetition_3,DONE,Int32,0.5,3,120,2
1436,run_355_repetition_3,DONE,Int32,1.0,1,120,2
1438,run_357_repetition_3,DONE,Int32,1.0,2,120,2
1440,run_359_repetition_3,DONE,Int32,1.0,3,120,2
1442,run_1_repetition_4,DONE,Image,0.1,1,120,2
1444,run_3_repetition_4,DONE,Image,0.1,2,120,2
1446,run_5_repetition_4,DONE,Image,0.1,3,120,2
1448,run_7_repetition_4,DONE,Image,0.2,1,120,2
1450,run_9_repetition_4,DONE,Image,0.2,2,120,2
1452,run_11_repetition_4,DONE,Image,0.2,3,120,2
1454,run_13_repetition_4,DONE,Image,0.5,1,120,2
1456,run_15_repetition_4,DONE,Image,0.5,2,120,2
1458,run_17_repetition_4,DONE,Image,0.5,3,120,2
1460,run_19_repetition_4,DONE,Image,1.0,1,120,2
1462,run_21_repetition_4,DONE,Image,1.0,2,120,2
1464,run_23_repetition_4,DONE,Image,1.0,3,120,2
1466,run_25_repetition_4,DONE,Twist,0.1,1,120,2
1468,run_27_repetition_4,DONE,Twist,0.1,2,120,2
1470,run_29_repetition_4,DONE,Twist,0.1,3,120,2
1472,run_31_repetition_4,DONE,Twist,0.2,1,120,2
1474,run_33_repetition_4,DONE,Twist,0.2,2,120,2
1476,run_35_repetition_4,DONE,Twist,0.2,3,120,2
1478,run_37_repetition_4,DONE,Twist,0.5,1,120,2
1480,run_39_repetition_4,DONE,Twist,0.5,2,120,2
1482,run_41_repetition_4,DONE,Twist,0.5,3,120,2
1484,run_43_repetition_4,DONE,Twist,1.0,1,120,2
1486,run_45_repetition_4,DONE,Twist,1.0,2,120,2
1488,run_47_repetition_4,DONE,Twist,1.0,3,120,2
1489,run_48_repetition_4,DONE,JointState,0.1,1,120,1
1490,run_49_repetition_4,DONE,JointState,0.1,1,120,2
1491,run_50_repetition_4,DONE,JointState,0.1,2,120,1
1492,run_51_repetition_4,DONE,JointState,0.1,2,120,2
1493,run_52_repetition_4,DONE,JointState,0.1,3,120,1
1494,run_53_repetition_4,DONE,JointState,0.1,3,120,2
1495,run_54_repetition_4,DONE,JointState,0.2,1,120,1
1496,run_55_repetition_4,DONE,JointState,0.2,1,120,2
1497,run_56_repetition_4,DONE,JointState,0.2,2,120,1
1498,run_57_repetition_4,DONE,JointState,0.2,2,120,2
1499,run_58_repetition_4,DONE,JointState,0.2,3,120,1
1500,run_59_repetition_4,DONE,JointState,0.2,3,120,2
1501,run_60_repetition_4,DONE,JointState,0.5,1,120,1
1502,run_61_repetition_4,DONE,JointState,0.5,1,120,2
1503,run_62_repetition_4,DONE,JointState,0.5,2,120,1
1504,run_63_repetition_4,DONE,JointState,0.5,2,120,2
1505,run_64_repetition_4,DONE,JointState,0.5,3,120,1
1506,run_65_repetition_4,DONE,JointState,0.5,3,120,2
1507,run_66_repetition_4,DONE,JointState,1.0,1,120,1
1508,run_67_repetition_4,DONE,JointState,1.0,1,120,2
1509,run_68_repetition_4,DONE,JointState,1.0,2,120,1
1510,run_69_repetition_4,DONE,JointState,1.0,2,120,2
1511,run_70_repetition_4,DONE,JointState,1.0,3,120,1
1512,run_71_repetition_4,DONE,JointState,1.0,3,120,2
1513,run_72_repetition_4,DONE,PointCloud2,0.1,1,120,1
1514,run_73_repetition_4,DONE,PointCloud2,0.1,1,120,2
1515,run_74_repetition_4,DONE,PointCloud2,0.1,2,120,1
1516,run_75_repetition_4,DONE,PointCloud2,0.1,2,120,2
1517,run_76_repetition_4,DONE,PointCloud2,0.1,3,120,1
1518,run_77_repetition_4,DONE,PointCloud2,0.1,3,120,2
1519,run_78_repetition_4,DONE,PointCloud2,0.2,1,120,1
1520,run_79_repetition_4,DONE,PointCloud2,0.2,1,120,2
1521,run_80_repetition_4,DONE,PointCloud2,0.2,2,120,1
1522,run_81_repetition_4,DONE,PointCloud2,0.2,2,120,2
1523,run_82_repetition_4,DONE,PointCloud2,0.2,3,120,1
1524,run_83_repetition_4,DONE,PointCloud2,0.2,3,120,2
1525,run_84_repetition_4,DONE,PointCloud2,0.5,1,120,1
1526,run_85_repetition_4,DONE,PointCloud2,0.5,1,120,2
1527,run_86_repetition_4,DONE,PointCloud2,0.5,2,120,1
1528,run_87_repetition_4,DONE,PointCloud2,0.5,2,120,2
1529,run_88_repetition_4,DONE,PointCloud2,0.5,3,120,1
1530,run_89_repetition_4,DONE,PointCloud2,0.5,3,120,2
1531,run_90_repetition_4,DONE,PointCloud2,1.0,1,120,1
1532,run_91_repetition_4,DONE,PointCloud2,1.0,1,120,2
1533,run_92_repetition_4,DONE,PointCloud2,1.0,2,120,1
1534,run_93_repetition_4,DONE,PointCloud2,1.0,2,120,2
1535,run_94_repetition_4,DONE,PointCloud2,1.0,3,120,1
1536,run_95_repetition_4,DONE,PointCloud2,1.0,3,120,2
1537,run_96_repetition_4,DONE,Imu,0.1,1,120,1
1538,run_97_repetition_4,DONE,Imu,0.1,1,120,2
1539,run_98_repetition_4,DONE,Imu,0.1,2,120,1
1540,run_99_repetition_4,DONE,Imu,0.1,2,120,2
1541,run_100_repetition_4,DONE,Imu,0.1,3,120,1
1542,run_101_repetition_4,DONE,Imu,0.1,3,120,2
